PID,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Utilities,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remodeled,Exter Qual,Exter Cond,Bsmt Unf Sqft,Total Bsmnt Sqft,Central Air,Living Area Sqft,Bedroom,Kitchen,Total Rooms,Garage Type,Garage Yr Blt,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Fence,SalePrice,Month,Year,Total Full Baths,Total Half Baths
907192090,RL,67.0,9808,Pave,,AllPub,CollgCr,1Fam,1Story,7,5,2002,2002,Gd,TA,785.0,1573.0,Y,1573.0,3,1,6,Attchd,2002.0,2.0,544.0,TA,TA,Y,,227000.0,03,2009,3.0,0.0
527214030,RL,53.0,15401,Pave,,AllPub,StoneBr,1Fam,1Story,9,5,2004,2004,Ex,TA,547.0,1884.0,Y,1884.0,2,1,7,Attchd,2004.0,3.0,670.0,TA,TA,Y,,387000.0,09,2008,3.0,0.0
906394050,RL,78.0,9317,Pave,,AllPub,CollgCr,1Fam,1Story,6,5,2006,2006,Gd,TA,1290.0,1314.0,Y,1314.0,3,1,6,Attchd,2006.0,2.0,440.0,TA,TA,Y,,176432.0,03,2007,2.0,0.0
904100160,RL,115.0,21286,Pave,,AllPub,Sawyer,1Fam,1.5Fin,5,5,1948,1950,TA,TA,720.0,720.0,Y,1271.0,4,1,7,Attchd,1948.0,1.0,312.0,TA,TA,Y,,135000.0,08,2008,2.0,0.0
527252070,RL,60.0,8089,Pave,,AllPub,StoneBr,1Fam,1Story,8,6,2007,2007,Gd,TA,474.0,1419.0,Y,1419.0,2,1,7,Attchd,2007.0,2.0,567.0,TA,TA,Y,,392000.0,10,2007,3.0,0.0
527106150,RL,59.0,9042,Pave,,AllPub,Gilbert,1Fam,2Story,6,5,1998,1998,TA,TA,115.0,943.0,Y,1638.0,3,1,7,Attchd,1998.0,2.0,472.0,TA,TA,Y,,192000.0,07,2008,3.0,1.0
924151040,RL,76.0,9892,Pave,,AllPub,Mitchel,1Fam,1Story,8,5,1994,1995,Gd,Gd,54.0,1679.0,Y,1803.0,3,1,6,Attchd,1994.0,2.0,482.0,TA,TA,Y,GdWo,285000.0,02,2010,3.0,2.0
527452190,RL,53.0,4043,Pave,,AllPub,NPkVill,TwnhsE,1Story,6,5,1977,1977,TA,TA,709.0,1069.0,Y,1069.0,2,1,4,Attchd,1977.0,2.0,440.0,TA,TA,Y,,127500.0,07,2010,2.0,0.0
905104090,RL,99.0,7094,Pave,,AllPub,Sawyer,1Fam,1Story,5,5,1966,1966,TA,TA,340.0,894.0,Y,894.0,3,1,5,Detchd,1966.0,1.0,384.0,TA,TA,Y,MnPrv,125000.0,05,2007,1.0,0.0
528190010,RM,59.0,8198,Pave,,AllPub,NridgHt,TwnhsE,1Story,7,5,2004,2004,Gd,TA,638.0,1358.0,Y,1358.0,2,1,6,Attchd,2004.0,2.0,484.0,TA,TA,Y,,207000.0,07,2008,3.0,0.0
535456100,RL,60.0,7200,Pave,,AllPub,NAmes,1Fam,1Story,5,7,1954,1954,TA,TA,825.0,825.0,Y,825.0,2,1,4,Attchd,1954.0,1.0,350.0,TA,TA,Y,,109500.0,07,2008,1.0,1.0
533236090,FV,36.0,3951,Pave,Pave,AllPub,Somerst,TwnhsE,2Story,10,5,1998,1999,Ex,TA,0.0,970.0,Y,2393.0,2,1,7,Attchd,1998.0,2.0,846.0,TA,TA,Y,,345000.0,02,2008,3.0,1.0
908225290,RL,70.0,11767,Pave,,AllPub,Edwards,1Fam,1Story,5,5,1950,1950,TA,TA,0.0,1078.0,Y,1368.0,3,1,6,Attchd,1950.0,1.0,195.0,TA,TA,Y,,120000.0,06,2009,2.0,0.0
908103280,RL,65.0,6500,Pave,,AllPub,Edwards,1Fam,1Story,6,6,1976,1976,TA,TA,94.0,1127.0,Y,1127.0,3,1,6,Detchd,1991.0,2.0,480.0,TA,TA,Y,,135000.0,05,2008,1.0,2.0
535327140,RL,60.0,7200,Pave,,AllPub,NAmes,1Fam,1Story,5,7,1955,2007,TA,TA,0.0,0.0,Y,827.0,2,1,5,Detchd,1967.0,1.0,392.0,TA,TA,Y,,107500.0,04,2010,1.0,0.0
909425140,RL,110.0,14442,Pave,,AllPub,Crawfor,1Fam,1Story,6,7,1957,2004,TA,TA,291.0,1477.0,Y,1839.0,3,1,7,Attchd,1957.0,2.0,416.0,TA,TA,Y,,257500.0,06,2007,3.0,0.0
907260040,RL,70.0,8749,Pave,,AllPub,CollgCr,1Fam,1Story,7,5,2002,2002,Gd,TA,1459.0,1459.0,Y,1459.0,3,1,6,Attchd,2002.0,2.0,527.0,TA,TA,Y,,192000.0,09,2007,2.0,0.0
534251280,RL,,9130,Pave,,AllPub,NWAmes,1Fam,2Story,6,8,1966,2000,TA,TA,336.0,800.0,Y,1632.0,4,1,7,Attchd,1966.0,2.0,484.0,TA,TA,Y,,173000.0,07,2008,1.0,2.0
909100080,RL,67.0,4853,Pave,,AllPub,SWISU,1Fam,1Story,5,6,1924,1999,TA,TA,974.0,1107.0,N,1296.0,2,1,5,Detchd,1979.0,1.0,260.0,TA,TA,Y,MnPrv,104000.0,05,2010,2.0,0.0
910205010,RM,75.0,6000,Pave,,AllPub,IDOTRR,1Fam,SLvl,5,5,1967,1967,Fa,TA,367.0,624.0,Y,1656.0,3,1,7,Attchd,1967.0,1.0,288.0,TA,TA,Y,MnPrv,126000.0,07,2008,1.0,1.0
531453010,RL,81.0,9672,Pave,,AllPub,SawyerW,1Fam,1Story,6,5,1984,1985,TA,TA,702.0,1040.0,Y,1097.0,3,1,6,Attchd,1986.0,2.0,480.0,TA,TA,Y,GdPrv,152000.0,05,2010,2.0,0.0
528480040,FV,85.0,10574,Pave,,AllPub,Somerst,1Fam,2Story,8,5,2005,2006,Gd,TA,1082.0,1082.0,Y,1953.0,3,1,9,Attchd,2005.0,3.0,1043.0,TA,TA,Y,,252000.0,05,2009,2.0,1.0
904302020,RL,50.0,5220,Pave,,AllPub,SWISU,1Fam,1Story,5,3,1936,1950,TA,TA,830.0,830.0,Y,879.0,2,1,4,Detchd,1936.0,1.0,180.0,TA,TA,P,,80000.0,01,2006,1.0,0.0
528435020,RL,80.0,9428,Pave,,AllPub,Somerst,1Fam,2Story,8,5,2007,2008,Gd,TA,226.0,955.0,Y,1874.0,3,1,8,Attchd,2007.0,3.0,880.0,TA,TA,Y,,297900.0,02,2008,3.0,1.0
903426160,RM,57.0,8094,Pave,Grvl,AllPub,OldTown,2fmCon,2.5Unf,6,8,1910,1983,TA,TA,1046.0,1242.0,Y,1984.0,5,1,8,Detchd,,1.0,360.0,,,Y,MnPrv,160000.0,09,2008,2.0,0.0
916384070,RL,68.0,8298,Pave,,AllPub,Timber,1Fam,1Story,8,5,2006,2007,Gd,TA,963.0,1546.0,Y,1564.0,2,1,6,Attchd,,2.0,502.0,TA,TA,Y,,267300.0,09,2007,2.0,0.0
907135180,RL,60.0,8070,Pave,,AllPub,CollgCr,1Fam,1Story,4,5,1994,1995,TA,TA,402.0,990.0,Y,990.0,3,1,5,,,0.0,0.0,,,Y,,123600.0,08,2007,2.0,0.0
534451130,RL,52.0,5825,Pave,,AllPub,BrkSide,1Fam,1Story,4,5,1926,1953,TA,Gd,600.0,600.0,Y,747.0,1,1,5,Detchd,1953.0,2.0,528.0,TA,TA,Y,,79900.0,06,2006,1.0,0.0
902101010,RM,,3950,Pave,Grvl,AllPub,OldTown,1Fam,1.5Fin,6,8,1926,2004,TA,TA,350.0,818.0,Y,1224.0,3,1,5,Detchd,1926.0,1.0,210.0,TA,TA,N,,115000.0,12,2009,1.0,0.0
528228575,RL,53.0,3982,Pave,,AllPub,Blmngtn,TwnhsE,1Story,8,5,2006,2006,Gd,TA,366.0,1520.0,Y,1567.0,1,1,7,Attchd,2006.0,3.0,648.0,TA,TA,Y,,264561.0,10,2006,3.0,0.0
528435040,RL,79.0,9416,Pave,,AllPub,Somerst,1Fam,1Story,7,5,2007,2007,Ex,TA,600.0,1726.0,Y,1726.0,3,1,8,Attchd,2007.0,3.0,786.0,TA,TA,Y,,311872.0,09,2007,3.0,0.0
535301150,RL,70.0,8092,Pave,,AllPub,NAmes,1Fam,1Story,6,8,1954,2000,TA,Gd,226.0,1050.0,Y,1050.0,3,1,6,Attchd,1954.0,1.0,286.0,TA,TA,Y,,156000.0,06,2006,2.0,0.0
532376180,RL,65.0,8450,Pave,,AllPub,Sawyer,1Fam,1Story,5,6,1968,1968,TA,TA,450.0,882.0,Y,909.0,3,1,5,Attchd,1968.0,1.0,294.0,TA,TA,Y,MnPrv,116000.0,11,2006,1.0,0.0
905103060,RL,,11341,Pave,,AllPub,Sawyer,1Fam,1Story,5,6,1957,1996,TA,TA,90.0,1392.0,Y,1392.0,3,1,5,Detchd,1957.0,2.0,528.0,TA,TA,Y,,121500.0,05,2010,2.0,1.0
534252070,RL,,10899,Pave,,AllPub,NAmes,Duplex,1Story,4,5,1964,1964,TA,TA,0.0,0.0,N,1224.0,2,2,8,CarPort,1964.0,3.0,530.0,TA,TA,Y,,103000.0,04,2007,2.0,0.0
527302020,RL,78.0,12090,Pave,,AllPub,NWAmes,1Fam,SLvl,6,7,1984,2003,TA,TA,585.0,585.0,Y,1868.0,3,1,7,BuiltIn,1984.0,2.0,477.0,TA,TA,Y,,178000.0,01,2007,3.0,1.0
902104020,RM,60.0,9600,Pave,Grvl,AllPub,OldTown,1Fam,1.5Fin,6,8,1900,2004,TA,TA,399.0,780.0,Y,1416.0,3,1,7,Detchd,1956.0,2.0,400.0,TA,TA,Y,,156500.0,06,2006,1.0,1.0
528480150,FV,65.0,8125,Pave,,AllPub,Somerst,1Fam,2Story,7,5,2006,2006,Gd,TA,770.0,770.0,Y,1576.0,3,1,6,Attchd,2006.0,2.0,614.0,TA,TA,Y,,197000.0,08,2006,2.0,1.0
535353240,RL,78.0,11419,Pave,,AllPub,NAmes,1Fam,2Story,7,7,1948,1999,TA,TA,0.0,699.0,Y,1527.0,3,1,6,Attchd,1948.0,2.0,410.0,TA,TA,Y,GdWo,152500.0,12,2009,2.0,1.0
527450030,RM,21.0,2205,Pave,,AllPub,BrDale,Twnhs,2Story,6,6,1973,1973,TA,TA,213.0,525.0,Y,1092.0,3,1,6,Detchd,1973.0,1.0,264.0,TA,TA,Y,,113500.0,02,2007,1.0,1.0
527132090,RL,61.0,7380,Pave,,AllPub,StoneBr,1Fam,1Story,8,5,1998,1998,TA,TA,1077.0,1418.0,Y,1478.0,2,1,5,Attchd,1998.0,2.0,495.0,TA,TA,Y,,240000.0,07,2009,3.0,0.0
905108220,RL,74.0,8740,Pave,,AllPub,Sawyer,1Fam,SFoyer,5,6,1982,1982,TA,TA,168.0,840.0,Y,860.0,2,1,4,Detchd,1996.0,2.0,528.0,TA,TA,Y,,137000.0,07,2009,2.0,0.0
903236200,RM,58.0,6380,Pave,,AllPub,BrkSide,1Fam,1.5Unf,5,6,1922,1950,TA,TA,993.0,993.0,Y,1048.0,2,1,5,Detchd,1922.0,1.0,280.0,TA,TA,Y,,113000.0,08,2006,1.0,0.0
528458180,FV,75.0,7500,Pave,,AllPub,Somerst,1Fam,1Story,8,5,2006,2007,Gd,TA,1348.0,1372.0,Y,1448.0,2,1,6,Attchd,2006.0,2.0,692.0,TA,TA,Y,,238500.0,06,2009,2.0,0.0
528480130,FV,65.0,8125,Pave,,AllPub,Somerst,1Fam,2Story,7,5,2006,2007,Gd,TA,280.0,1092.0,Y,1550.0,2,1,7,Attchd,2007.0,2.0,438.0,TA,TA,Y,,241000.0,10,2009,3.0,0.0
923251160,RL,124.0,27697,Pave,,AllPub,Mitchel,1Fam,1Story,4,3,1961,1961,TA,TA,585.0,1396.0,N,1608.0,3,1,6,Attchd,1961.0,1.0,444.0,TA,Fa,Y,,80000.0,11,2007,1.0,0.0
528114040,RL,104.0,14418,Pave,,AllPub,NridgHt,1Fam,1Story,9,5,2007,2007,Ex,TA,575.0,1950.0,Y,1950.0,2,1,7,Attchd,2007.0,3.0,706.0,TA,TA,Y,,383000.0,05,2008,3.0,0.0
527364030,FV,70.0,7000,Pave,,AllPub,Somerst,1Fam,2Story,7,5,2003,2003,Gd,TA,304.0,926.0,Y,1884.0,3,1,7,Attchd,2003.0,2.0,581.0,TA,TA,Y,,240900.0,06,2009,3.0,1.0
528480070,FV,84.0,10728,Pave,,AllPub,Somerst,1Fam,2Story,8,5,2006,2006,Gd,TA,1095.0,1095.0,Y,1939.0,3,1,8,Attchd,2006.0,3.0,1053.0,TA,TA,Y,,266000.0,08,2006,2.0,1.0
911128020,C (all),60.0,6060,Pave,,AllPub,IDOTRR,1Fam,1Story,5,9,1930,2007,Gd,TA,100.0,837.0,Y,1001.0,2,1,5,Detchd,1930.0,1.0,216.0,TA,Po,N,,124900.0,11,2007,1.0,0.0
902207140,RM,60.0,8520,Pave,,AllPub,OldTown,1Fam,1Story,6,8,1928,2003,TA,Gd,624.0,624.0,Y,720.0,2,1,5,Detchd,2005.0,2.0,484.0,TA,TA,Y,,105900.0,05,2010,1.0,0.0
906402200,RL,90.0,12376,Pave,,AllPub,SawyerW,1Fam,2Story,7,5,1990,1990,TA,TA,203.0,1673.0,Y,3222.0,5,1,11,Attchd,1990.0,3.0,594.0,TA,TA,Y,,320000.0,05,2010,4.0,0.0
527302070,RL,,10825,Pave,,AllPub,NWAmes,1Fam,1Story,7,7,1983,1983,Gd,TA,513.0,1260.0,Y,1260.0,3,1,6,Attchd,1983.0,2.0,598.0,TA,TA,Y,,181900.0,07,2008,3.0,0.0
535304180,RL,68.0,7922,Pave,,AllPub,NAmes,1Fam,1Story,5,7,1953,2007,TA,Gd,326.0,1057.0,Y,1057.0,3,1,5,Detchd,1953.0,1.0,246.0,TA,TA,Y,,109000.0,01,2010,2.0,0.0
535355100,RL,50.0,7000,Pave,,AllPub,OldTown,1Fam,1.5Fin,6,6,1924,1950,TA,Gd,0.0,617.0,Y,1310.0,2,1,6,Attchd,1924.0,1.0,398.0,TA,TA,Y,,112000.0,05,2006,2.0,0.0
527450110,RM,21.0,1680,Pave,,AllPub,BrDale,Twnhs,2Story,6,5,1973,1973,TA,TA,25.0,483.0,Y,987.0,2,1,5,Detchd,1973.0,1.0,264.0,TA,TA,Y,,103400.0,02,2008,1.0,2.0
907405030,RL,70.0,9135,Pave,,AllPub,CollgCr,1Fam,1Story,6,5,2003,2003,Gd,TA,1342.0,1682.0,Y,1700.0,3,1,7,Attchd,2003.0,2.0,544.0,TA,TA,Y,,200000.0,05,2006,3.0,0.0
907255030,RL,,9720,Pave,,AllPub,CollgCr,1Fam,2Story,9,5,2001,2002,Gd,TA,163.0,1357.0,Y,1947.0,3,1,7,BuiltIn,2001.0,3.0,725.0,TA,TA,Y,,274000.0,01,2008,3.0,1.0
923229100,RL,,15957,Pave,,AllPub,Mitchel,1Fam,SLvl,6,6,1977,1977,TA,TA,96.0,1244.0,Y,1356.0,3,1,6,Attchd,1977.0,2.0,528.0,TA,TA,Y,MnPrv,188000.0,09,2007,4.0,0.0
533253030,RL,,3760,Pave,,AllPub,Greens,Twnhs,1Story,8,5,1980,1980,Gd,TA,44.0,1235.0,Y,1235.0,1,1,4,Attchd,1980.0,2.0,484.0,TA,TA,Y,,214000.0,05,2006,2.0,0.0
535476370,RL,80.0,9760,Pave,,AllPub,NAmes,1Fam,2Story,6,6,1964,1964,TA,TA,0.0,780.0,Y,1611.0,4,1,7,Attchd,1964.0,2.0,442.0,TA,TA,Y,,167900.0,06,2008,2.0,1.0
907414040,RL,65.0,8772,Pave,,AllPub,CollgCr,1Fam,1Story,7,5,2005,2006,Gd,TA,340.0,1336.0,Y,1336.0,3,1,6,Attchd,2005.0,2.0,502.0,TA,TA,Y,,198000.0,09,2006,3.0,0.0
531363020,RL,63.0,7500,Pave,,AllPub,SawyerW,1Fam,1Story,6,5,2006,2007,TA,TA,1100.0,1100.0,Y,1100.0,3,1,6,,,0.0,0.0,,,Y,,146000.0,06,2007,1.0,1.0
533221040,FV,34.0,2998,Pave,,AllPub,Somerst,TwnhsE,2Story,6,5,2000,2000,Gd,TA,249.0,756.0,Y,1512.0,2,1,4,Detchd,2000.0,2.0,440.0,TA,TA,Y,,180000.0,08,2009,3.0,1.0
905103030,RL,80.0,13014,Pave,,AllPub,Sawyer,1Fam,SLvl,6,5,1978,1978,TA,TA,480.0,1008.0,Y,1096.0,3,1,6,Attchd,1978.0,2.0,484.0,TA,TA,Y,,157500.0,12,2008,2.0,0.0
909175080,RL,60.0,8400,Pave,,AllPub,SWISU,1Fam,1Story,2,5,1920,1950,TA,TA,0.0,290.0,N,438.0,1,1,3,Detchd,1930.0,1.0,246.0,TA,TA,N,,60000.0,01,2009,1.0,0.0
527427160,RH,33.0,4113,Pave,,AllPub,NAmes,TwnhsE,1Story,6,5,2001,2001,Gd,TA,1337.0,1337.0,Y,1337.0,2,1,5,Attchd,2001.0,2.0,511.0,TA,TA,Y,,155000.0,07,2007,2.0,0.0
535455090,RL,60.0,7200,Pave,,AllPub,NAmes,1Fam,1.5Fin,6,5,1954,1954,TA,TA,181.0,854.0,Y,1278.0,4,1,6,Attchd,1954.0,1.0,240.0,TA,TA,Y,MnWw,127500.0,04,2008,1.0,0.0
903475040,RM,,12358,Pave,,AllPub,OldTown,1Fam,1.5Fin,5,6,1941,1950,TA,TA,360.0,720.0,Y,1382.0,2,1,7,Detchd,1991.0,2.0,660.0,TA,TA,Y,,128500.0,05,2007,1.0,1.0
902326060,RM,60.0,10800,Pave,Pave,AllPub,OldTown,2fmCon,1.5Fin,6,7,1905,2000,TA,TA,482.0,482.0,N,1912.0,3,2,7,Detchd,2003.0,2.0,672.0,Gd,TA,Y,,163000.0,04,2008,2.0,0.0
528120060,RL,83.0,10159,Pave,,AllPub,NridgHt,1Fam,1Story,9,5,2009,2010,Ex,TA,284.0,1930.0,Y,1940.0,3,1,8,Attchd,2010.0,3.0,606.0,TA,TA,Y,,395192.0,04,2010,3.0,1.0
528181060,RL,34.0,4590,Pave,,AllPub,NridgHt,Twnhs,1Story,8,5,2006,2006,Gd,TA,1530.0,1554.0,Y,1554.0,2,1,6,Attchd,2006.0,2.0,627.0,TA,TA,Y,,209500.0,08,2007,2.0,0.0
902329080,RM,60.0,3600,Pave,Grvl,AllPub,OldTown,1Fam,2Story,6,7,1917,2007,TA,TA,624.0,624.0,Y,1288.0,3,1,5,Attchd,1917.0,1.0,280.0,TA,TA,N,,119000.0,05,2009,2.0,0.0
908102060,RL,67.0,8777,Pave,,AllPub,Edwards,1Fam,1Story,3,6,1945,2007,TA,Gd,0.0,0.0,N,640.0,2,1,5,Detchd,1945.0,1.0,240.0,TA,TA,N,,84900.0,04,2010,1.0,0.0
907412010,RL,89.0,11645,Pave,,AllPub,CollgCr,1Fam,2Story,7,5,2004,2004,Gd,TA,860.0,860.0,Y,1720.0,3,1,7,Attchd,2004.0,2.0,565.0,TA,TA,Y,,196500.0,08,2006,2.0,1.0
528456190,FV,72.0,8640,Pave,,AllPub,Somerst,1Fam,1Story,8,5,2007,2007,Gd,TA,1314.0,1338.0,Y,1338.0,3,1,6,Attchd,2007.0,2.0,598.0,TA,TA,Y,,208900.0,11,2007,2.0,0.0
910205120,RM,50.0,9140,Pave,,AllPub,IDOTRR,1Fam,1.5Fin,6,5,1921,1975,TA,TA,321.0,629.0,Y,1107.0,2,1,5,Detchd,1950.0,1.0,625.0,TA,TA,Y,MnPrv,110000.0,04,2010,1.0,0.0
528387030,RL,,11692,Pave,,AllPub,NoRidge,1Fam,2Story,8,5,1993,1994,Gd,TA,549.0,1173.0,Y,2232.0,3,1,8,Attchd,1993.0,2.0,623.0,TA,TA,Y,,263550.0,10,2009,3.0,1.0
527357180,RL,,12511,Pave,,AllPub,NWAmes,1Fam,2Story,7,7,1978,1978,Gd,TA,432.0,1420.0,Y,2840.0,4,1,8,Attchd,1978.0,4.0,1314.0,TA,Gd,Y,MnPrv,292500.0,12,2008,2.0,2.0
534400120,RL,80.0,8800,Pave,,AllPub,NAmes,2fmCon,1Story,6,7,1965,2000,TA,Gd,34.0,1187.0,Y,1565.0,3,1,7,Attchd,1965.0,1.0,299.0,TA,TA,Y,MnPrv,185900.0,06,2006,3.0,0.0
902206040,RM,50.0,5500,Pave,,AllPub,OldTown,1Fam,1.5Fin,5,7,1929,2001,TA,TA,0.0,926.0,Y,1316.0,3,1,6,Detchd,1974.0,2.0,484.0,TA,TA,Y,,130000.0,04,2010,2.0,0.0
908102020,RL,67.0,8777,Pave,,AllPub,Edwards,1Fam,2Story,4,6,1910,2000,TA,Gd,166.0,676.0,Y,1436.0,3,1,6,Attchd,1950.0,2.0,528.0,TA,TA,Y,,98000.0,10,2006,3.0,0.0
902110130,RM,56.0,7741,Pave,Grvl,AllPub,OldTown,1Fam,1Story,6,5,1924,1950,TA,TA,817.0,1032.0,N,1032.0,2,1,5,Detchd,1995.0,1.0,280.0,TA,TA,Y,MnPrv,108000.0,06,2006,1.0,0.0
907410020,RL,70.0,8145,Pave,,AllPub,CollgCr,1Fam,2Story,7,5,2007,2007,Gd,TA,738.0,738.0,Y,1476.0,3,1,7,Attchd,2007.0,2.0,552.0,TA,TA,Y,,179400.0,06,2007,2.0,1.0
902104060,RM,55.0,8800,Pave,Grvl,AllPub,OldTown,1Fam,1.5Fin,4,7,1910,2004,TA,TA,576.0,576.0,Y,1140.0,3,1,7,,,0.0,0.0,,,N,,96500.0,06,2010,1.0,0.0
534126060,RL,102.0,10192,Pave,,AllPub,NWAmes,1Fam,SLvl,7,6,1968,1992,TA,TA,570.0,570.0,Y,1920.0,4,1,8,Attchd,1968.0,2.0,487.0,TA,TA,Y,GdPrv,170000.0,09,2006,3.0,0.0
526355080,RL,75.0,13860,Pave,,AllPub,NAmes,1Fam,SLvl,8,7,1972,1995,Gd,TA,542.0,1952.0,Y,2704.0,4,1,9,Attchd,1972.0,2.0,538.0,TA,TA,Y,MnPrv,345000.0,07,2009,3.0,1.0
916403020,RL,50.0,8049,Pave,,AllPub,Timber,1Fam,1Story,7,5,1990,1990,TA,TA,256.0,1309.0,Y,1339.0,2,1,6,Attchd,1990.0,2.0,484.0,Gd,Gd,Y,,180000.0,07,2006,3.0,0.0
905226110,RL,,10532,Pave,,AllPub,ClearCr,1Fam,1Story,5,3,1960,1960,TA,TA,0.0,988.0,Y,1721.0,3,1,7,Basment,1960.0,2.0,626.0,TA,TA,Y,,145000.0,12,2008,3.0,0.0
903234030,RM,50.0,6000,Pave,,AllPub,OldTown,1Fam,1Story,6,6,1925,1980,TA,Gd,706.0,1103.0,Y,1103.0,2,1,5,Detchd,1976.0,2.0,440.0,TA,TA,Y,MnPrv,110500.0,07,2006,1.0,0.0
527402220,RL,,8750,Pave,,AllPub,NAmes,1Fam,1Story,5,6,1970,1970,TA,TA,174.0,1002.0,Y,1002.0,3,1,5,Detchd,1973.0,2.0,902.0,TA,TA,Y,MnPrv,148500.0,08,2009,2.0,0.0
906340090,RL,77.0,9965,Pave,,AllPub,CollgCr,1Fam,2Story,8,5,2006,2007,Gd,TA,316.0,1466.0,Y,2828.0,4,1,11,BuiltIn,2006.0,3.0,1052.0,TA,TA,Y,,424870.0,04,2007,4.0,0.0
905100030,RL,75.0,11235,Pave,,AllPub,Sawyer,1Fam,1Story,4,5,1963,1979,TA,TA,504.0,1051.0,Y,1382.0,3,1,6,Attchd,1974.0,2.0,459.0,TA,TA,Y,,148000.0,10,2006,1.0,1.0
903205040,RL,,8854,Pave,,AllPub,BrkSide,1Fam,1.5Unf,6,6,1916,1950,TA,TA,952.0,952.0,N,952.0,2,1,4,Detchd,1916.0,1.0,192.0,Fa,Po,P,,121000.0,05,2009,1.0,0.0
527164020,RL,58.0,7250,Pave,,AllPub,Gilbert,1Fam,1Story,6,5,1993,1993,TA,TA,1181.0,1181.0,Y,1190.0,3,1,6,Attchd,1993.0,2.0,430.0,TA,TA,Y,,166000.0,11,2009,2.0,0.0
907227050,RL,60.0,7180,Pave,,AllPub,CollgCr,1Fam,1Story,5,7,1972,1972,TA,TA,474.0,864.0,Y,864.0,3,1,5,Detchd,1989.0,1.0,352.0,TA,TA,Y,,127000.0,05,2008,1.0,0.0
528174030,RL,34.0,3903,Pave,,AllPub,NridgHt,Twnhs,1Story,6,5,2005,2006,Gd,TA,272.0,1302.0,Y,1302.0,1,1,5,Attchd,2005.0,2.0,631.0,TA,TA,Y,,200000.0,05,2007,2.0,1.0
535304060,RL,70.0,13587,Pave,,AllPub,NAmes,2fmCon,1Story,5,5,1958,1958,TA,TA,456.0,988.0,Y,988.0,2,1,5,Attchd,1958.0,1.0,264.0,TA,TA,Y,,119000.0,04,2010,2.0,0.0
534451020,RL,51.0,3500,Pave,,AllPub,BrkSide,1Fam,1.5Fin,3,5,1945,1950,TA,TA,226.0,370.0,N,670.0,2,1,4,,,0.0,0.0,,,N,MnPrv,64000.0,07,2007,2.0,0.0
528490070,FV,65.0,8127,Pave,,AllPub,Somerst,1Fam,2Story,7,5,2003,2003,Gd,TA,402.0,812.0,Y,1653.0,3,1,6,Attchd,2003.0,2.0,628.0,TA,TA,Y,,209000.0,03,2009,3.0,1.0
528228460,RL,43.0,3182,Pave,,AllPub,Blmngtn,TwnhsE,1Story,7,5,2005,2006,Gd,TA,1129.0,1145.0,Y,1145.0,2,1,5,Attchd,2005.0,2.0,397.0,TA,TA,Y,,160200.0,09,2009,2.0,0.0
531379050,RL,43.0,11492,Pave,,AllPub,SawyerW,1Fam,2Story,7,5,1996,1997,Gd,TA,276.0,913.0,Y,2122.0,4,1,8,Attchd,1997.0,2.0,559.0,TA,TA,Y,,220000.0,04,2009,3.0,1.0
528142070,RL,82.0,11643,Pave,,AllPub,NridgHt,1Fam,2Story,8,5,2005,2006,Gd,TA,644.0,1524.0,Y,2358.0,4,1,10,BuiltIn,2005.0,3.0,784.0,TA,TA,Y,,329900.0,08,2006,3.0,1.0
532354150,RL,75.0,8100,Pave,,AllPub,Sawyer,1Fam,1Story,5,8,1961,2007,TA,Gd,100.0,864.0,Y,864.0,3,1,5,Detchd,1962.0,1.0,420.0,TA,TA,Y,,135000.0,07,2008,2.0,0.0
528294050,RL,64.0,7848,Pave,,AllPub,Gilbert,1Fam,SLvl,7,6,1999,1999,TA,TA,384.0,384.0,Y,1430.0,3,1,7,BuiltIn,1999.0,2.0,410.0,TA,TA,Y,,168000.0,06,2009,2.0,1.0
531369020,RL,76.0,10141,Pave,,AllPub,SawyerW,1Fam,1Story,8,5,2004,2004,Gd,TA,222.0,1512.0,Y,1512.0,3,1,6,Attchd,2004.0,3.0,845.0,TA,TA,Y,,203000.0,01,2009,2.0,0.0
531375100,RL,63.0,13072,Pave,,AllPub,SawyerW,1Fam,1Story,6,5,2004,2004,TA,TA,217.0,1158.0,Y,1158.0,3,1,5,Detchd,2006.0,2.0,576.0,TA,TA,Y,,158000.0,05,2006,2.0,1.0
528150080,RL,121.0,13758,Pave,,AllPub,NridgHt,1Fam,1Story,9,5,2005,2006,Ex,TA,560.0,1792.0,Y,1792.0,2,1,6,Attchd,2005.0,3.0,925.0,TA,TA,Y,,372397.0,03,2006,3.0,0.0
528292060,RL,41.0,12460,Pave,,AllPub,Gilbert,1Fam,2Story,7,5,1999,2000,Gd,TA,167.0,1037.0,Y,2322.0,4,1,8,BuiltIn,1999.0,2.0,400.0,TA,TA,Y,,225000.0,05,2008,2.0,1.0
911204100,C (all),66.0,8712,Grvl,,AllPub,IDOTRR,1Fam,1Story,4,7,1896,1950,Fa,Fa,756.0,756.0,Y,952.0,3,1,5,Detchd,1896.0,1.0,330.0,TA,TA,N,,50138.0,06,2010,1.0,0.0
